ObjectId,merge_province_cn,power_type_cn,component,source_optimistic_multiple,critical_learning_multiple,right_censored_at_20,implied_2060_energy_kwh_per_kg,implied_2060_stack_life_hours,implied_2060_stack_cost_factor,implied_2060_replacement_share_of_initial_capex,equivalent_energy_improvement_per_doubling,equivalent_stack_life_progress_per_doubling,equivalent_stack_learning_rate
6417,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6424,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6428,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6429,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6434,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6435,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6436,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6440,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6447,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6451,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6465,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6467,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6468,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6475,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6476,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6480,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6485,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6487,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6496,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6498,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6507,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6518,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6522,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6528,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6531,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6536,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6537,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6538,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6548,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6553,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6559,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6564,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6565,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6566,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6568,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6574,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6576,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6578,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6579,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6582,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6590,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6598,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6602,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6607,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6609,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6616,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6619,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6625,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6628,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6633,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6634,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6638,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6641,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6644,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6654,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6659,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6666,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6669,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6672,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6675,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6694,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6720,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6723,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6728,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6731,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6736,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6738,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6739,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6740,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6741,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6745,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6747,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6753,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6755,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6760,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6766,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6768,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6774,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6777,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6782,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6785,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6790,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6792,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6793,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6799,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6802,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6804,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6806,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6812,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6813,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6819,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6824,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6827,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6831,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6838,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6839,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6842,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6845,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
685,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6852,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6854,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6860,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6866,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6867,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6881,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6883,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6885,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6895,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6898,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6903,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6907,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6911,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6912,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6913,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6916,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6918,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6928,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6934,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6938,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6947,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6953,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6959,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6963,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
697,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6975,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6981,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6998,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
6999,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
7114,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
724,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
7274,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
7284,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
7325,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
7332,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
7361,新疆,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
770,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
782,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
810,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
814,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
816,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
8314,青海,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
8326,青海,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
886,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
895,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
931,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
935,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
943,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
954,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
957,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
963,甘肃,光伏,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1057,广西,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1069,广西,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1073,广西,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W113,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1130,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1134,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W114,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W115,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W116,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W117,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1223,陕西,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W123,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W127,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1273,广西,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W128,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1280,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1284,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W129,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W130,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W131,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W132,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W133,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W134,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1340,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1356,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1358,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W136,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1360,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1362,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1374,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1376,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W138,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1387,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1389,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W139,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W140,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W141,甘肃,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1482,海南,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1483,海南,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1502,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1509,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1529,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1603,广西,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1612,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1686,广西,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1769,广西,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1774,广西,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1866,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1875,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1883,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1887,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W1892,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2206,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2208,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2214,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2237,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2263,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2266,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2269,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2282,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2377,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2379,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2383,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2404,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2420,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2431,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2436,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2441,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2455,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2456,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2461,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2465,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2466,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2471,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2475,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2482,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2488,河北,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2495,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2497,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
W2504,黑龙江,风电,stack_cost_only,1.3333333333333335,20.0,True,55.0,60000.0,0.0,0.0,0.0,0.0,
